PipelineID,FilingID,Effective Start,Effective End,Receipt Point,Delivery Point,Service,Product,Original Toll Value,Original Toll Unit,Converted Toll Value,Converted Toll Unit
NGTL,2017 Final,2017-06-01,2017-12-31,System,Group 3,Average FT-D,natural gas,6.44,CA$ per GJ per month,0.2117260273,CA$ per GJ - illustrative tolls
NGTL,2017 Interim,2017-01-01,2017-05-31,Receipt,System,Average Firm Service Receipt,natural gas,247.1,CA$ per thousand cubic metres per month,0.21779720151309237,CA$ per GJ - illustrative tolls
NGTL,2017 Interim,2017-01-01,2017-05-31,System,Group 1,Average FT-D,natural gas,5.95,CA$ per GJ per month,0.1956164383,CA$ per GJ - illustrative tolls
NGTL,2017 Interim,2017-01-01,2017-05-31,System,Group 2,Average FT-D,natural gas,5.69,CA$ per GJ per month,0.1870684931,CA$ per GJ - illustrative tolls
NGTL,2017 Interim,2017-01-01,2017-05-31,System,Group 3,Average FT-D,natural gas,6.83,CA$ per GJ per month,0.2245479452,CA$ per GJ - illustrative tolls
NGTL,2018 Final,2018-05-01,2018-12-31,Receipt,System,Average Firm Service Receipt,natural gas,207.2,CA$ per thousand cubic metres per month,0.18262881486650234,CA$ per GJ - illustrative tolls
NGTL,2018 Final,2018-05-01,2018-12-31,System,Group 1,Average FT-D,natural gas,5.24,CA$ per GJ per month,0.1722739726,CA$ per GJ - illustrative tolls
NGTL,2018 Final,2018-05-01,2018-12-31,System,Group 2,Average FT-D,natural gas,4.99,CA$ per GJ per month,0.1640547945,CA$ per GJ - illustrative tolls
NGTL,2018 Final,2018-05-01,2018-12-31,System,Group 3,Average FT-D,natural gas,5.99,CA$ per GJ per month,0.1969315068,CA$ per GJ - illustrative tolls
NGTL,2018 Interim,2018-01-01,2018-04-30,Receipt,System,Average Firm Service Receipt,natural gas,203.4,CA$ per thousand cubic metres per month,0.1792794447096845,CA$ per GJ - illustrative tolls
NGTL,2018 Interim,2018-01-01,2018-04-30,System,Group 1,Average FT-D,natural gas,5.14,CA$ per GJ per month,0.1689863013,CA$ per GJ - illustrative tolls
NGTL,2018 Interim,2018-01-01,2018-04-30,System,Group 2,Average FT-D,natural gas,4.9,CA$ per GJ per month,0.1610958904,CA$ per GJ - illustrative tolls
NGTL,2018 Interim,2018-01-01,2018-04-30,System,Group 3,Average FT-D,natural gas,5.87,CA$ per GJ per month,0.1929863013,CA$ per GJ - illustrative tolls
NGTL,2019 Final,2019-05-01,2019-12-31,Receipt,System,Average Firm Service Receipt,natural gas,210.74,CA$ per thousand cubic metres per month,0.1857490175915382,CA$ per GJ - illustrative tolls
NGTL,2019 Final,2019-05-01,2019-12-31,System,Group 1,Average FT-D,natural gas,5.67,CA$ per GJ per month,0.1864109589,CA$ per GJ - illustrative tolls
NGTL,2019 Final,2019-05-01,2019-12-31,System,Group 2,Average FT-D,natural gas,5.48,CA$ per GJ per month,0.1801643835,CA$ per GJ - illustrative tolls
NGTL,2019 Final,2019-05-01,2019-12-31,System,Group 3,Average FT-D,natural gas,6.58,CA$ per GJ per month,0.2163287671,CA$ per GJ - illustrative tolls
NGTL,2019 Interim,2019-01-01,2019-04-30,Receipt,System,Average Firm Service Receipt,natural gas,217.29,CA$ per thousand cubic metres per month,0.1915222740460537,CA$ per GJ - illustrative tolls
NGTL,2019 Interim,2019-01-01,2019-04-30,System,Group 1,Average FT-D,natural gas,5.86,CA$ per GJ per month,0.1926575342,CA$ per GJ - illustrative tolls
NGTL,2019 Interim,2019-01-01,2019-04-30,System,Group 2,Average FT-D,natural gas,5.66,CA$ per GJ per month,0.1860821917,CA$ per GJ - illustrative tolls
NGTL,2019 Interim,2019-01-01,2019-04-30,System,Group 3,Average FT-D,natural gas,6.8,CA$ per GJ per month,0.2235616438,CA$ per GJ - illustrative tolls
NGTL,2020 Final,2020-06-01,2020-12-31,Receipt,System,Average Firm Service Receipt,natural gas,203.97,CA$ per thousand cubic metres per month,0.1797818502332071,CA$ per GJ - illustrative tolls
NGTL,2020 Final,2020-06-01,2020-12-31,System,Group 1,Average FT-D,natural gas,4.91,CA$ per GJ per month,0.1614246575,CA$ per GJ - illustrative tolls
NGTL,2020 Final,2020-06-01,2020-12-31,System,Group 2,Average FT-D,natural gas,6.66,CA$ per GJ per month,0.2189589041,CA$ per GJ - illustrative tolls
NGTL,2020 Final,2020-06-01,2020-12-31,System,Group 3,Average FT-D,natural gas,8.0,CA$ per GJ per month,0.2630136986,CA$ per GJ - illustrative tolls
NGTL,2020 Interim,2020-01-01,2020-05-31,Receipt,System,Average Firm Service Receipt,natural gas,207.86,CA$ per thousand cubic metres per month,0.1832105475779497,CA$ per GJ - illustrative tolls
NGTL,2020 Interim,2020-01-01,2020-05-31,System,Group 1,Average FT-D,natural gas,6.1,CA$ per GJ per month,0.2005479452,CA$ per GJ - illustrative tolls
NGTL,2020 Interim,2020-01-01,2020-05-31,System,Group 2,Average FT-D,natural gas,5.95,CA$ per GJ per month,0.1956164383,CA$ per GJ - illustrative tolls
NGTL,2020 Interim,2020-01-01,2020-05-31,System,Group 3,Average FT-D,natural gas,7.14,CA$ per GJ per month,0.234739726,CA$ per GJ - illustrative tolls
NGTL,2021 Final,2021-06-01,2021-12-31,Receipt,System,Average Firm Service Receipt,natural gas,239.56,CA$ per thousand cubic metres per month,0.21115134599140603,CA$ per GJ - illustrative tolls
NGTL,2021 Final,2021-06-01,2021-12-31,System,Group 1,Average FT-D,natural gas,5.59,CA$ per GJ per month,0.1837808219,CA$ per GJ - illustrative tolls
NGTL,2021 Final,2021-06-01,2021-12-31,System,Group 2,Average FT-D,natural gas,8.18,CA$ per GJ per month,0.2689315068,CA$ per GJ - illustrative tolls
NGTL,2021 Final,2021-06-01,2021-12-31,System,Group 3,Average FT-D,natural gas,9.82,CA$ per GJ per month,0.322849315,CA$ per GJ - illustrative tolls
NGTL,2021 Interim,2021-01-01,2021-05-31,Receipt,System,Average Firm Service Receipt,natural gas,231.95,CA$ per thousand cubic metres per month,0.2044437915457782,CA$ per GJ - illustrative tolls
NGTL,2021 Interim,2021-01-01,2021-05-31,System,Group 1,Average FT-D,natural gas,5.28,CA$ per GJ per month,0.173589041,CA$ per GJ - illustrative tolls
NGTL,2021 Interim,2021-01-01,2021-05-31,System,Group 2,Average FT-D,natural gas,7.73,CA$ per GJ per month,0.2541369863,CA$ per GJ - illustrative tolls
NGTL,2021 Interim,2021-01-01,2021-05-31,System,Group 3,Average FT-D,natural gas,9.27,CA$ per GJ per month,0.3047671232,CA$ per GJ - illustrative tolls
NGTL,2022 Interim,2022-01-01,2022-05-31,Receipt,System,Average Firm Service Receipt,natural gas,254.54,CA$ per thousand cubic metres per month,0.22435491571486257,CA$ per GJ - illustrative tolls
NGTL,2022 Interim,2022-01-01,2022-05-31,System,Group 1,Average FT-D,natural gas,5.77,CA$ per GJ per month,0.1896986301,CA$ per GJ - illustrative tolls
NGTL,2022 Interim,2022-01-01,2022-05-31,System,Group 2,Average FT-D,natural gas,7.97,CA$ per GJ per month,0.2620273972,CA$ per GJ - illustrative tolls
NGTL,2022 Interim,2022-01-01,2022-05-31,System,Group 3,Average FT-D,natural gas,9.56,CA$ per GJ per month,0.3143013698,CA$ per GJ - illustrative tolls
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Clearbrook, Minnesota",FT,condensate,12.9405,US$ per cubic metre,2.057378612992,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Corunna or Sarnia Terminal, Ontario",FT,condensate,23.5878,US$ per cubic metre,3.750166936945,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Flanagan, Illinois",FT,condensate,21.1172,US$ per cubic metre,3.357372253489,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Griffith, Indiana",FT,condensate,21.1172,US$ per cubic metre,3.357372253489,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Lockport, Illinois",FT,condensate,21.1172,US$ per cubic metre,3.357372253489,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Marysville, Michigan",FT,condensate,23.2534,US$ per cubic metre,3.697001494483,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Mokena, Illinois",FT,condensate,21.1172,US$ per cubic metre,3.357372253489,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Nanticoke, Ontario",FT,condensate,25.675,US$ per cubic metre,4.082005787147,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Stockbridge, Michigan",FT,condensate,23.2534,US$ per cubic metre,3.697001494483,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Superior, Wisconsin",FT,condensate,15.4358,US$ per cubic metre,2.454100289357,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","West Seneca, New York",FT,condensate,25.9846,US$ per cubic metre,4.131228337943,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Clearbrook, Minnesota",FT,heavy petroleum,6.5944,US$ per cubic metre,1.04842761296,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Corunna or Sarnia Terminal, Ontario",FT,heavy petroleum,19.541,US$ per cubic metre,3.106776050112,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Flanagan, Illinois",FT,heavy petroleum,16.5712,US$ per cubic metre,2.634614773124,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Griffith, Indiana",FT,heavy petroleum,16.5712,US$ per cubic metre,2.634614773124,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Lockport, Illinois",FT,heavy petroleum,16.5712,US$ per cubic metre,2.634614773124,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Marysville, Michigan",FT,heavy petroleum,19.1781,US$ per cubic metre,3.049079461986,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Mokena, Illinois",FT,heavy petroleum,16.5712,US$ per cubic metre,2.634614773124,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Nanticoke, Ontario",FT,heavy petroleum,22.3088,US$ per cubic metre,3.546821838532,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Stockbridge, Michigan",FT,heavy petroleum,19.1781,US$ per cubic metre,3.049079461986,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Superior, Wisconsin",FT,heavy petroleum,9.6089,US$ per cubic metre,1.527695634201,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","West Seneca, New York",FT,heavy petroleum,22.765,US$ per cubic metre,3.619351966676,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Clearbrook, Minnesota",FT,heavy petroleum,16.4616,US$ per cubic metre,2.617189735762,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Corunna or Sarnia Terminal, Ontario",FT,heavy petroleum,29.4082,US$ per cubic metre,4.675538172914,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Flanagan, Illinois",FT,heavy petroleum,26.4384,US$ per cubic metre,4.203376895926,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Griffith, Indiana",FT,heavy petroleum,26.4384,US$ per cubic metre,4.203376895926,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Lockport, Illinois",FT,heavy petroleum,26.4384,US$ per cubic metre,4.203376895926,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Marysville, Michigan",FT,heavy petroleum,29.0453,US$ per cubic metre,4.617841584788,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Mokena, Illinois",FT,heavy petroleum,26.4384,US$ per cubic metre,4.203376895926,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Nanticoke, Ontario",FT,heavy petroleum,32.176,US$ per cubic metre,5.115583961334,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Stockbridge, Michigan",FT,heavy petroleum,29.0453,US$ per cubic metre,4.617841584788,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Superior, Wisconsin",FT,heavy petroleum,19.4761,US$ per cubic metre,3.096457757003,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","West Seneca, New York",FT,heavy petroleum,32.6322,US$ per cubic metre,5.188114089478,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Clearbrook, Minnesota",FT,heavy petroleum,14.661,US$ per cubic metre,2.330916722312,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Corunna or Sarnia Terminal, Ontario",FT,heavy petroleum,27.6077,US$ per cubic metre,4.389281058221,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Flanagan, Illinois",FT,heavy petroleum,24.6378,US$ per cubic metre,3.917103882476,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Griffith, Indiana",FT,heavy petroleum,24.6378,US$ per cubic metre,3.917103882476,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Lockport, Illinois",FT,heavy petroleum,24.6378,US$ per cubic metre,3.917103882476,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Marysville, Michigan",FT,heavy petroleum,27.2447,US$ per cubic metre,4.331568571337,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Mokena, Illinois",FT,heavy petroleum,24.6378,US$ per cubic metre,3.917103882476,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Nanticoke, Ontario",FT,heavy petroleum,30.3754,US$ per cubic metre,4.829310947883,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Stockbridge, Michigan",FT,heavy petroleum,27.2447,US$ per cubic metre,4.331568571337,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Superior, Wisconsin",FT,heavy petroleum,17.6755,US$ per cubic metre,2.810184743553,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","West Seneca, New York",FT,heavy petroleum,30.8316,US$ per cubic metre,4.901841076027,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","Clearbrook, Minnesota",FT,heavy petroleum,12.8501,US$ per cubic metre,2.04300613692,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","Corunna or Sarnia Terminal, Ontario",FT,heavy petroleum,25.7968,US$ per cubic metre,4.101370472829,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","Flanagan, Illinois",FT,heavy petroleum,22.8269,US$ per cubic metre,3.629193297084,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","Griffith, Indiana",FT,heavy petroleum,22.8269,US$ per cubic metre,3.629193297084,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","Lockport, Illinois",FT,heavy petroleum,22.8269,US$ per cubic metre,3.629193297084,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","Marysville, Michigan",FT,heavy petroleum,25.4338,US$ per cubic metre,4.043657985945,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","Mokena, Illinois",FT,heavy petroleum,22.8269,US$ per cubic metre,3.629193297084,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","Nanticoke, Ontario",FT,heavy petroleum,28.5645,US$ per cubic metre,4.541400362491,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","Stockbridge, Michigan",FT,heavy petroleum,25.4338,US$ per cubic metre,4.043657985945,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","Superior, Wisconsin",FT,heavy petroleum,15.8646,US$ per cubic metre,2.52227415816,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Kerrobert Station, Saskatchewan","West Seneca, New York",FT,heavy petroleum,29.0207,US$ per cubic metre,4.613930490635,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","Clearbrook, Minnesota",FT,heavy petroleum,9.2181,US$ per cubic metre,1.46556329295,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","Corunna or Sarnia Terminal, Ontario",FT,heavy petroleum,22.1648,US$ per cubic metre,3.523927628859,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","Flanagan, Illinois",FT,heavy petroleum,19.1949,US$ per cubic metre,3.051750453114,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","Griffith, Indiana",FT,heavy petroleum,19.1949,US$ per cubic metre,3.051750453114,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","Lockport, Illinois",FT,heavy petroleum,19.1949,US$ per cubic metre,3.051750453114,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","Marysville, Michigan",FT,heavy petroleum,21.8018,US$ per cubic metre,3.466215141975,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","Mokena, Illinois",FT,heavy petroleum,19.1949,US$ per cubic metre,3.051750453114,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","Nanticoke, Ontario",FT,heavy petroleum,24.9325,US$ per cubic metre,3.963957518522,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","Stockbridge, Michigan",FT,heavy petroleum,21.8018,US$ per cubic metre,3.466215141975,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","Superior, Wisconsin",FT,heavy petroleum,12.2326,US$ per cubic metre,1.944831314191,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Regina Terminal, Saskatchewan","West Seneca, New York",FT,heavy petroleum,25.3887,US$ per cubic metre,4.036487646666,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Clearbrook, Minnesota",FT,light petroleum,5.6927,US$ per cubic metre,0.905068523641,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Corunna or Sarnia Terminal, Ontario",FT,light petroleum,16.348,US$ per cubic metre,2.599128748131,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Flanagan, Illinois",FT,light petroleum,13.8694,US$ per cubic metre,2.205062164138,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Griffith, Indiana",FT,light petroleum,13.8694,US$ per cubic metre,2.205062164138,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Lockport, Illinois",FT,light petroleum,13.8694,US$ per cubic metre,2.205062164138,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Marysville, Michigan",FT,light petroleum,16.0056,US$ per cubic metre,2.544691405132,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Mokena, Illinois",FT,light petroleum,13.8694,US$ per cubic metre,2.205062164138,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Nanticoke, Ontario",FT,light petroleum,18.6167,US$ per cubic metre,2.959823841775,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Stockbridge, Michigan",FT,light petroleum,16.0056,US$ per cubic metre,2.544691405132,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","Superior, Wisconsin",FT,light petroleum,8.188,US$ per cubic metre,1.301790200006,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Cromer Terminal, Manitoba","West Seneca, New York",FT,light petroleum,18.9473,US$ per cubic metre,3.012385131482,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Clearbrook, Minnesota",FT,light petroleum,13.7805,US$ per cubic metre,2.190928169417,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Corunna or Sarnia Terminal, Ontario",FT,light petroleum,24.4359,US$ per cubic metre,3.885004292664,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Flanagan, Illinois",FT,light petroleum,21.9572,US$ per cubic metre,3.490921809914,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Griffith, Indiana",FT,light petroleum,21.9572,US$ per cubic metre,3.490921809914,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Lockport, Illinois",FT,light petroleum,21.9572,US$ per cubic metre,3.490921809914,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Marysville, Michigan",FT,light petroleum,24.0934,US$ per cubic metre,3.830551050907,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Mokena, Illinois",FT,light petroleum,21.9572,US$ per cubic metre,3.490921809914,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Nanticoke, Ontario",FT,light petroleum,26.7046,US$ per cubic metre,4.245699386307,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Stockbridge, Michigan",FT,light petroleum,24.0934,US$ per cubic metre,3.830551050907,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","Superior, Wisconsin",FT,light petroleum,16.2758,US$ per cubic metre,2.587649845782,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Edmonton Terminal, Alberta","West Seneca, New York",FT,light petroleum,27.0351,US$ per cubic metre,4.298244777258,US$ per barrel
EnbridgeMainline,Tariff 317,2011-07-01,2012-06-30,"Hardisty Terminal, Alberta","Clearbrook, Minnesota",FT,light petroleum,12.3046,US$ per cubic metre,1.956278419027,US$ per barrel
