Date,Pipeline Name,KeyPointID,Direction of Flow,Trade Type,Capacity (1000 m3/d),Throughput (1000 m3/d)
2020-03-01,Alliance,KP0045,southeast,intracanada,16441.1066,10570.2581
2020-04-01,Alliance,KP0045,southeast,intracanada,13914.9759,10215.2667
2020-05-01,Alliance,KP0045,southeast,intracanada,13927.5348,10909.5806
2020-06-01,Alliance,KP0045,southeast,intracanada,13962.5146,10216.3333
2020-07-01,Alliance,KP0045,southeast,intracanada,13549.2855,11036.9032
2020-08-01,Alliance,KP0045,southeast,intracanada,13455.9215,9647.8065
2020-09-01,Alliance,KP0045,southeast,intracanada,13258.9972,8582.0667
2020-10-01,Alliance,KP0045,southeast,intracanada,13942.2565,8046.7419
2020-11-01,Alliance,KP0045,southeast,intracanada,13990.7265,6310.8
2020-12-01,Alliance,KP0045,southeast,intracanada,14014.4771,6825.0968
2021-01-01,Alliance,KP0045,southeast,intracanada,12712.0194,7725.0645
2021-02-01,Alliance,KP0045,southeast,intracanada,12798.9705,9120.2143
2021-03-01,Alliance,KP0045,southeast,intracanada,12790.0246,8151.0968
2021-04-01,Alliance,KP0045,southeast,intracanada,13562.0992,7768.2333
2021-05-01,Alliance,KP0045,southeast,intracanada,13519.5175,9022.0968
2021-06-01,Alliance,KP0045,southeast,intracanada,13505.3728,8811.5333
2021-07-01,Alliance,KP0045,southeast,intracanada,11960.7133,8943.9032
2021-08-01,Alliance,KP0045,southeast,intracanada,12003.738,8617.0
2021-09-01,Alliance,KP0045,southeast,intracanada,11968.2206,9419.0667
2021-10-01,Alliance,KP0045,southeast,intracanada,12645.214,12382.9032
2021-11-01,Alliance,KP0045,southeast,intracanada,12667.3263,11545.8667
2021-12-01,Alliance,KP0045,southeast,intracanada,12610.832,11052.9355
2022-01-01,Alliance,KP0045,southeast,intracanada,12069.7057,10426.7419
2022-02-01,Alliance,KP0045,southeast,intracanada,12098.2961,10399.6071
2022-03-01,Alliance,KP0045,southeast,intracanada,12032.7587,11094.3871
2022-04-01,Alliance,KP0045,southeast,intracanada,13442.617,11342.0
2022-05-01,Alliance,KP0045,southeast,intracanada,13436.3599,12810.0323
2022-06-01,Alliance,KP0045,southeast,intracanada,13553.7737,15024.8333
2022-07-01,Alliance,KP0045,southeast,intracanada,12299.6277,12142.1935
2022-08-01,Alliance,KP0045,southeast,intracanada,12421.941,14521.0645
2022-09-01,Alliance,KP0045,southeast,intracanada,12363.6854,13201.9333
2022-10-01,Alliance,KP0045,southeast,intracanada,12395.9088,13958.5484
2022-11-01,Alliance,KP0045,southeast,intracanada,12414.8086,14257.1667
2022-12-01,Alliance,KP0045,southeast,intracanada,12404.7268,12259.9677
2023-01-01,Alliance,KP0045,southeast,intracanada,10591.8455,10857.7097
2023-02-01,Alliance,KP0045,southeast,intracanada,10529.4419,10209.1429
2023-03-01,Alliance,KP0045,southeast,intracanada,10637.8639,12226.4484
2023-04-01,Alliance,KP0045,southeast,intracanada,12888.2329,14015.8
2023-05-01,Alliance,KP0045,southeast,intracanada,12908.3135,12566.4516
2023-06-01,Alliance,KP0045,southeast,intracanada,12862.8807,9828.4
2023-07-01,Alliance,KP0045,southeast,intracanada,11263.6472,10865.0323
2023-08-01,Alliance,KP0045,southeast,intracanada,11246.3915,11910.9677
2023-09-01,Alliance,KP0045,southeast,intracanada,11350.6563,10861.0333
2009-07-01,Brunswick,KP0000,west,export,,3165.4342
2009-09-01,Brunswick,KP0000,west,export,,3092.881
2009-10-01,Brunswick,KP0000,west,export,,4665.2742
2009-11-01,Brunswick,KP0000,west,export,,5173.4473
2009-12-01,Brunswick,KP0000,west,export,,9407.5787
2010-01-01,Brunswick,KP0000,west,export,,12370.1674
2010-02-01,Brunswick,KP0000,west,export,,9067.9632
2010-03-01,Brunswick,KP0000,west,export,,4403.8629
2010-04-01,Brunswick,KP0000,west,export,,3812.184
2010-05-01,Brunswick,KP0000,west,export,,4521.6781
2010-06-01,Brunswick,KP0000,west,export,,4134.6777
2010-07-01,Brunswick,KP0000,west,export,,4041.5648
2010-08-01,Brunswick,KP0000,west,export,,3328.8145
2010-09-01,Brunswick,KP0000,west,export,,3279.895
2010-10-01,Brunswick,KP0000,west,export,,3343.4174
2010-11-01,Brunswick,KP0000,west,export,,3871.8723
2010-12-01,Brunswick,KP0000,west,export,,11728.4452
2011-01-01,Brunswick,KP0000,west,export,,19408.97
2011-02-01,Brunswick,KP0000,west,export,,16930.2857
2011-03-01,Brunswick,KP0000,west,export,,11388.6832
2011-04-01,Brunswick,KP0000,west,export,,8276.8027
2011-05-01,Brunswick,KP0000,west,export,,1191.8574
2011-06-01,Brunswick,KP0000,west,export,,7426.5547
2011-07-01,Brunswick,KP0000,west,export,,7121.5742
2011-08-01,Brunswick,KP0000,west,export,,4058.4497
2011-09-01,Brunswick,KP0000,west,export,,4404.626
2011-10-01,Brunswick,KP0000,west,export,,7139.2549
2011-11-01,Brunswick,KP0000,west,export,,8007.4353
2011-12-01,Brunswick,KP0000,west,export,,8964.8423
2012-01-01,Brunswick,KP0000,west,export,,9566.9368
2012-02-01,Brunswick,KP0000,west,export,,9643.3107
2012-03-01,Brunswick,KP0000,west,export,,5367.1381
2012-04-01,Brunswick,KP0000,west,export,,2811.5907
2012-05-01,Brunswick,KP0000,west,export,,1361.5274
2012-06-01,Brunswick,KP0000,west,export,,2358.5463
2012-07-01,Brunswick,KP0000,west,export,,2848.0713
2012-08-01,Brunswick,KP0000,west,export,,2840.3445
2012-09-01,Brunswick,KP0000,west,export,,2818.1047
2012-10-01,Brunswick,KP0000,west,export,,2899.519
2012-11-01,Brunswick,KP0000,west,export,,4065.12
2012-12-01,Brunswick,KP0000,west,export,,7439.4087
2013-01-01,Brunswick,KP0000,west,export,,11391.4426
2013-02-01,Brunswick,KP0000,west,export,,6480.4975
2013-03-01,Brunswick,KP0000,west,export,,3773.6035
2013-04-01,Brunswick,KP0000,west,export,,1412.5937
2013-05-01,Brunswick,KP0000,west,export,,581.7581
2013-06-01,Brunswick,KP0000,west,export,,724.6309
2013-07-01,Brunswick,KP0000,west,export,,957.4823
2013-08-01,Brunswick,KP0000,west,export,,9.0091
2013-09-01,Brunswick,KP0000,west,export,,851.0522
2013-10-01,Brunswick,KP0000,west,export,,271.2693
2013-11-01,Brunswick,KP0000,west,export,,3504.8172
2013-12-01,Brunswick,KP0000,west,export,,2799.5602
2014-01-01,Brunswick,KP0000,west,export,,5698.6201
2014-02-01,Brunswick,KP0000,west,export,,3261.9969
2014-03-01,Brunswick,KP0000,west,export,,2326.354
2014-04-01,Brunswick,KP0000,west,export,,216.1568
2014-05-01,Brunswick,KP0000,west,export,,263.8038
2014-06-01,Brunswick,KP0000,west,export,,287.5512
2014-07-01,Brunswick,KP0000,west,export,,234.0843
2014-08-01,Brunswick,KP0000,west,export,,280.3773
2014-09-01,Brunswick,KP0000,west,export,,401.4333
2014-10-01,Brunswick,KP0000,west,export,,342.2052
2014-11-01,Brunswick,KP0000,west,export,,294.4292
2014-12-01,Brunswick,KP0000,west,export,,2295.7459
2015-01-01,Brunswick,KP0000,west,export,,5317.2534
2015-02-01,Brunswick,KP0000,west,export,,8861.3556
2015-03-01,Brunswick,KP0000,west,export,,2300.5061
2015-04-01,Brunswick,KP0000,west,export,,263.7669
2015-05-01,Brunswick,KP0000,west,export,,272.2497
2015-06-01,Brunswick,KP0000,west,export,,280.7621
2015-07-01,Brunswick,KP0000,west,export,,262.5426
2015-08-01,Brunswick,KP0000,west,export,,245.2222
2015-09-01,Brunswick,KP0000,west,export,,313.451
2015-10-01,Brunswick,KP0000,west,export,,579.5171
2015-11-01,Brunswick,KP0000,west,export,,280.3218
2015-12-01,Brunswick,KP0000,west,export,,1732.7905
2016-01-01,Brunswick,KP0000,west,export,,5327.8445
2016-02-01,Brunswick,KP0000,west,export,,3619.6784
2016-03-01,Brunswick,KP0000,west,export,,330.714
2016-04-01,Brunswick,KP0000,west,export,,527.3423
2016-05-01,Brunswick,KP0000,west,export,,283.8644
2016-06-01,Brunswick,KP0000,west,export,,286.7044
2016-07-01,Brunswick,KP0000,west,export,,297.2944
2016-08-01,Brunswick,KP0000,west,export,,281.5935
2016-09-01,Brunswick,KP0000,west,export,,253.6418
2016-10-01,Brunswick,KP0000,west,export,,270.8865
2016-11-01,Brunswick,KP0000,west,export,,266.6516
2016-12-01,Brunswick,KP0000,west,export,,2191.8258
2017-01-01,Brunswick,KP0000,west,export,,1955.6845
2017-02-01,Brunswick,KP0000,west,export,,3652.4366
2017-03-01,Brunswick,KP0000,west,export,,2445.445
2017-04-01,Brunswick,KP0000,west,export,,217.158
2017-05-01,Brunswick,KP0000,west,export,,283.3525
2017-06-01,Brunswick,KP0000,west,export,,330.3408
2017-07-01,Brunswick,KP0000,west,export,,265.4698
2017-08-01,Brunswick,KP0000,west,export,,311.3293
2017-09-01,Brunswick,KP0000,west,export,,275.751
2017-10-01,Brunswick,KP0000,west,export,,238.173
2017-11-01,Brunswick,KP0000,west,export,,360.1771
2017-12-01,Brunswick,KP0000,west,export,,3394.8007
2018-01-01,Brunswick,KP0000,west,export,,6609.6235
2018-02-01,Brunswick,KP0000,west,export,,2716.2854
2018-03-01,Brunswick,KP0000,west,export,,267.8875
2018-04-01,Brunswick,KP0000,west,export,,913.4225
2018-05-01,Brunswick,KP0000,west,export,,219.1352
2018-06-01,Brunswick,KP0000,west,export,,300.0439
2018-07-01,Brunswick,KP0000,west,export,,266.6729
2018-08-01,Brunswick,KP0000,west,export,,309.5515
2018-09-01,Brunswick,KP0000,west,export,,228.9903
2018-10-01,Brunswick,KP0000,west,export,,371.6988
2018-11-01,Brunswick,KP0000,west,export,,977.5098
2018-12-01,Brunswick,KP0000,west,export,,1087.6029
2019-01-01,Brunswick,KP0000,west,export,,7504.9864
2019-02-01,Brunswick,KP0000,west,export,,3802.332
2019-03-01,Brunswick,KP0000,west,export,,3456.0167
2019-04-01,Brunswick,KP0000,west,export,,256.5416
2019-05-01,Brunswick,KP0000,west,export,,216.0684
2019-06-01,Brunswick,KP0000,west,export,,268.0011
2019-07-01,Brunswick,KP0000,west,export,,575.7142
2019-08-01,Brunswick,KP0000,west,export,,231.9277
2019-09-01,Brunswick,KP0000,west,export,,262.6518
2019-10-01,Brunswick,KP0000,west,export,,262.8438
2019-11-01,Brunswick,KP0000,west,export,,907.756
2019-12-01,Brunswick,KP0000,west,export,,3005.4502
2020-01-01,Brunswick,KP0000,west,export,,7435.6739
2020-02-01,Brunswick,KP0000,west,export,,5429.9194
2020-03-01,Brunswick,KP0000,west,export,,1475.0116
2020-04-01,Brunswick,KP0000,west,export,,386.1806
2020-05-01,Brunswick,KP0000,west,export,,268.0671
2020-06-01,Brunswick,KP0000,west,export,,335.2515
2020-07-01,Brunswick,KP0000,west,export,,3103.0488
2020-08-01,Brunswick,KP0000,west,export,,1388.9892
2020-09-01,Brunswick,KP0000,west,export,,867.6487
2020-10-01,Brunswick,KP0000,west,export,,1150.7061
2020-11-01,Brunswick,KP0000,west,export,,737.1047
2020-12-01,Brunswick,KP0000,west,export,,3680.7213
2021-01-01,Brunswick,KP0000,west,export,,6513.9602
2021-02-01,Brunswick,KP0000,west,export,,9879.4529
2021-03-01,Brunswick,KP0000,west,export,,1847.4858
2021-04-01,Brunswick,KP0000,west,export,,403.471
2021-05-01,Brunswick,KP0000,west,export,,260.151
2021-06-01,Brunswick,KP0000,west,export,,249.7618
2021-07-01,Brunswick,KP0000,west,export,,217.4659
2021-08-01,Brunswick,KP0000,west,export,,383.1763
2021-09-01,Brunswick,KP0000,west,export,,240.352
2021-10-01,Brunswick,KP0000,west,export,,174.007
2021-11-01,Brunswick,KP0000,west,export,,348.8821
2021-12-01,Brunswick,KP0000,west,export,,565.7272
2022-01-01,Brunswick,KP0000,west,export,,5796.6318
2022-02-01,Brunswick,KP0000,west,export,,986.3929
2022-03-01,Brunswick,KP0000,west,export,,238.5338
2022-04-01,Brunswick,KP0000,west,export,,199.5606
2022-05-01,Brunswick,KP0000,west,export,,227.186
2022-06-01,Brunswick,KP0000,west,export,,91.6935
2022-07-01,Brunswick,KP0000,west,export,,100.1119
2022-08-01,Brunswick,KP0000,west,export,,80.8864
2022-09-01,Brunswick,KP0000,west,export,,32.5244
2022-10-01,Brunswick,KP0000,west,export,,110.0426
2022-11-01,Brunswick,KP0000,west,export,,301.4087
2022-12-01,Brunswick,KP0000,west,export,,711.0767
2023-01-01,Brunswick,KP0000,west,export,,298.2168
2023-02-01,Brunswick,KP0000,west,export,,2104.9121
2023-03-01,Brunswick,KP0000,west,export,,200.1986
2023-04-01,Brunswick,KP0000,west,export,,264.8769
2023-05-01,Brunswick,KP0000,west,export,,295.7263
2023-06-01,Brunswick,KP0000,west,export,,577.1074
2023-07-01,Brunswick,KP0000,west,export,,1064.6992
2023-08-01,Brunswick,KP0000,west,export,,457.344
2023-09-01,Brunswick,KP0000,west,export,,200.8992
2006-01-01,Foothills,KP0023,south,export,85000.0,44015.0
2006-02-01,Foothills,KP0023,south,export,85000.0,48229.7857
2006-03-01,Foothills,KP0023,south,export,85000.0,53214.4839
2006-04-01,Foothills,KP0023,south,export,81200.0,42711.2667
2006-05-01,Foothills,KP0023,south,export,81200.0,46431.9677
2006-06-01,Foothills,KP0023,south,export,81200.0,50361.6333
2006-07-01,Foothills,KP0023,south,export,81200.0,63142.0645
2006-08-01,Foothills,KP0023,south,export,81200.0,63716.2903
2006-09-01,Foothills,KP0023,south,export,81200.0,59320.3
2006-10-01,Foothills,KP0023,south,export,81200.0,53770.5484
2006-11-01,Foothills,KP0023,south,export,85000.0,46251.0547
2006-12-01,Foothills,KP0023,south,export,85000.0,60638.771
2007-01-01,Foothills,KP0023,south,export,85000.0,65534.1645
2007-02-01,Foothills,KP0023,south,export,85000.0,57093.9107
2007-03-01,Foothills,KP0023,south,export,85000.0,43400.6161
2007-04-01,Foothills,KP0023,south,export,81200.0,45180.34
2007-05-01,Foothills,KP0023,south,export,81200.0,50887.8516
2007-06-01,Foothills,KP0023,south,export,81200.0,53388.4033
2007-07-01,Foothills,KP0023,south,export,81200.0,58207.5742
2007-08-01,Foothills,KP0023,south,export,81200.0,60110.0
2007-09-01,Foothills,KP0023,south,export,81200.0,58184.3333
2007-10-01,Foothills,KP0023,south,export,81200.0,62066.8323
2007-11-01,Foothills,KP0023,south,export,85000.0,57379.3567
2007-12-01,Foothills,KP0023,south,export,85000.0,63924.171
2008-01-01,Foothills,KP0023,south,export,85000.0,61070.5452
2008-02-01,Foothills,KP0023,south,export,85000.0,55224.4345
2008-03-01,Foothills,KP0023,south,export,85000.0,54334.8
2008-04-01,Foothills,KP0023,south,export,81200.0,60542.92
2008-05-01,Foothills,KP0023,south,export,81200.0,45236.6484
2008-06-01,Foothills,KP0023,south,export,81200.0,42093.872
2008-07-01,Foothills,KP0023,south,export,81200.0,50291.2347
2008-08-01,Foothills,KP0023,south,export,81200.0,53302.4204
2008-09-01,Foothills,KP0023,south,export,81200.0,50497.9019
2008-10-01,Foothills,KP0023,south,export,81200.0,42450.9064
2008-11-01,Foothills,KP0023,south,export,85000.0,44453.0712
2008-12-01,Foothills,KP0023,south,export,85000.0,56978.2802
2009-01-01,Foothills,KP0023,south,export,85000.0,52379.1012
2009-02-01,Foothills,KP0023,south,export,85000.0,54665.1585
2009-03-01,Foothills,KP0023,south,export,85000.0,51955.3936
2009-04-01,Foothills,KP0023,south,export,81200.0,45351.0817
2009-05-01,Foothills,KP0023,south,export,81200.0,38978.6882
2009-06-01,Foothills,KP0023,south,export,81200.0,32173.6528
2009-07-01,Foothills,KP0023,south,export,81200.0,57301.9572
2009-08-01,Foothills,KP0023,south,export,81200.0,60877.0966
2009-09-01,Foothills,KP0023,south,export,81200.0,63780.903
2009-10-01,Foothills,KP0023,south,export,81200.0,52979.1301
2009-11-01,Foothills,KP0023,south,export,85000.0,61639.627
2009-12-01,Foothills,KP0023,south,export,85000.0,60406.2496
2010-01-01,Foothills,KP0023,south,export,85000.0,56226.3669
2010-02-01,Foothills,KP0023,south,export,85000.0,55606.9529
2010-03-01,Foothills,KP0023,south,export,85000.0,57897.3905
2010-04-01,Foothills,KP0023,south,export,81188.0,56785.3006
2010-05-01,Foothills,KP0023,south,export,81188.0,47861.1248
2010-06-01,Foothills,KP0023,south,export,81188.0,47672.2165
2010-07-01,Foothills,KP0023,south,export,81188.0,58369.0504
2010-08-01,Foothills,KP0023,south,export,81188.0,58636.4938
2010-09-01,Foothills,KP0023,south,export,81188.0,51794.332
2010-10-01,Foothills,KP0023,south,export,81188.0,51832.1912
2010-11-01,Foothills,KP0023,south,export,84983.0,54707.7804
2010-12-01,Foothills,KP0023,south,export,84983.0,56160.3565
2011-01-01,Foothills,KP0023,south,export,84983.0,52691.9935
2011-02-01,Foothills,KP0023,south,export,84983.0,53455.3046
2011-03-01,Foothills,KP0023,south,export,84983.0,44642.5282
2011-04-01,Foothills,KP0023,south,export,81200.0,49051.1332
2011-05-01,Foothills,KP0023,south,export,81200.0,41517.3504
2011-06-01,Foothills,KP0023,south,export,81200.0,44272.8783
2011-07-01,Foothills,KP0023,south,export,81200.0,50556.6361
2011-08-01,Foothills,KP0023,south,export,81200.0,43209.0137
2011-09-01,Foothills,KP0023,south,export,81200.0,38237.3411
2011-10-01,Foothills,KP0023,south,export,81200.0,40644.8571
2011-11-01,Foothills,KP0023,south,export,84983.0,45951.3083
2011-12-01,Foothills,KP0023,south,export,84983.0,55844.6163
2012-01-01,Foothills,KP0023,south,export,84983.0,48486.2298
2012-02-01,Foothills,KP0023,south,export,84983.0,54065.4
2012-03-01,Foothills,KP0023,south,export,84983.0,51505.5226
2012-04-01,Foothills,KP0023,south,export,81200.0,46788.6082
2012-05-01,Foothills,KP0023,south,export,81200.0,45592.3065
2012-06-01,Foothills,KP0023,south,export,81200.0,52816.0433
2012-07-01,Foothills,KP0023,south,export,81200.0,52574.6702
2012-08-01,Foothills,KP0023,south,export,81200.0,55227.6177
2012-09-01,Foothills,KP0023,south,export,81200.0,50573.6
2012-10-01,Foothills,KP0023,south,export,81200.0,44447.3194
2012-11-01,Foothills,KP0023,south,export,85000.0,43404.8233
2012-12-01,Foothills,KP0023,south,export,85000.0,44210.3452
2013-01-01,Foothills,KP0023,south,export,85000.0,52133.9355
2013-02-01,Foothills,KP0023,south,export,85000.0,50046.4821
2013-03-01,Foothills,KP0023,south,export,85000.0,50809.5161
2013-04-01,Foothills,KP0023,south,export,81200.0,53255.5933
2013-05-01,Foothills,KP0023,south,export,81200.0,49238.2484
2013-06-01,Foothills,KP0023,south,export,81200.0,53424.44
2013-07-01,Foothills,KP0023,south,export,81200.0,54969.7806
2013-08-01,Foothills,KP0023,south,export,81200.0,53457.2065
2013-09-01,Foothills,KP0023,south,export,81200.0,53178.9567
2013-10-01,Foothills,KP0023,south,export,81200.0,50409.9032
2013-11-01,Foothills,KP0023,south,export,85000.0,48914.1467
2013-12-01,Foothills,KP0023,south,export,85000.0,60487.3226
2014-01-01,Foothills,KP0023,south,export,85000.0,62424.6355
2014-02-01,Foothills,KP0023,south,export,85000.0,49396.2464
2014-03-01,Foothills,KP0023,south,export,85000.0,37949.7548
2014-04-01,Foothills,KP0023,south,export,81200.0,43641.0833
2014-05-01,Foothills,KP0023,south,export,81200.0,42676.4065
2014-06-01,Foothills,KP0023,south,export,81200.0,37508.6367
2014-07-01,Foothills,KP0023,south,export,81200.0,39929.5742
2014-08-01,Foothills,KP0023,south,export,81200.0,45729.9935
2014-09-01,Foothills,KP0023,south,export,81200.0,46136.03
2014-10-01,Foothills,KP0023,south,export,81200.0,49143.3516
2014-11-01,Foothills,KP0023,south,export,85000.0,52460.68
2014-12-01,Foothills,KP0023,south,export,85000.0,53942.1323
2015-01-01,Foothills,KP0023,south,export,85000.0,54983.2355
2015-02-01,Foothills,KP0023,south,export,85000.0,52268.2464
2015-03-01,Foothills,KP0023,south,export,85000.0,51859.3194
